Country,Continent,ISO_Code,Level,GDLCODE,Region,Year,lifexp,lifexpf
Yemen,Asia/Pacific,YEM,Subnat,YEMr108,"Hodeida (Al Hudaydah), Mahweit (Al Mahwit)",2023,68.83,70.87
Yemen,Asia/Pacific,YEM,Subnat,YEMr101,Ibb,2023,68.51,70.52
Yemen,Asia/Pacific,YEM,Subnat,YEMr106,"Jawf, Hadramet, Shabda (Shabwah), Marib, Mohra (Al Mahrah)",2023,72.59,75.05
Yemen,Asia/Pacific,YEM,Subnat,YEMr103,"Sana a (capital; Al Amana), Sana a (governorate)",2023,68.64,70.66
Yemen,Asia/Pacific,YEM,Subnat,YEMr105,Taiz,2023,70.08,72.25
Zambia,Africa,ZMB,National,ZMBt,Total,2023,66.35,68.67
Zambia,Africa,ZMB,Subnat,ZMBr101,Central,2023,68.88,71.48
Zambia,Africa,ZMB,Subnat,ZMBr102,Copperbelt,2023,68.51,71.07
Zambia,Africa,ZMB,Subnat,ZMBr103,Eastern,2023,66.39,68.72
Zambia,Africa,ZMB,Subnat,ZMBr104,Luapula,2023,60.48,62.16
Zambia,Africa,ZMB,Subnat,ZMBr105,Lusaka,2023,66.4,68.73
Zambia,Africa,ZMB,Subnat,ZMBr107,North-Western,2023,72.24,75.21
Zambia,Africa,ZMB,Subnat,ZMBr106,Northern,2023,65.63,67.88
Zambia,Africa,ZMB,Subnat,ZMBr108,Southern,2023,65.52,67.75
Zambia,Africa,ZMB,Subnat,ZMBr109,Western,2023,67.34,69.78
Zimbabwe,Africa,ZWE,National,ZWEt,Total,2023,62.78,65.01
Zimbabwe,Africa,ZWE,Subnat,ZWEr110,Bulawayo,2023,65.83,68.4
Zimbabwe,Africa,ZWE,Subnat,ZWEr109,Harare,2023,63.69,66.03
Zimbabwe,Africa,ZWE,Subnat,ZWEr101,Manicaland,2023,62.19,64.36
Zimbabwe,Africa,ZWE,Subnat,ZWEr102,"Mashonaland Central",2023,60.73,62.74
Zimbabwe,Africa,ZWE,Subnat,ZWEr103,"Mashonaland East",2023,63.37,65.68
Zimbabwe,Africa,ZWE,Subnat,ZWEr104,"Mashonaland West",2023,59.85,61.76
Zimbabwe,Africa,ZWE,Subnat,ZWEr108,Masvingo,2023,65.51,68.05
Zimbabwe,Africa,ZWE,Subnat,ZWEr105,"Matebeleland North",2023,64.99,67.47
Zimbabwe,Africa,ZWE,Subnat,ZWEr106,"Matebeleland South",2023,66.38,69.02
Zimbabwe,Africa,ZWE,Subnat,ZWEr107,Midlands,2023,62.13,64.3
