Country,Continent,ISO_Code,Level,GDLCODE,Region,Year,shdi,healthindex,edindex,incindex
India,Asia/Pacific,IND,Subnat,INDr132,"Dadra and Nagar Haveli",2023,0.663,0.815,0.54,0.661
India,Asia/Pacific,IND,Subnat,INDr134,"Daman and Diu",2023,0.713,0.85,0.59,0.722
India,Asia/Pacific,IND,Subnat,INDr104,Goa,2023,0.801,0.868,0.741,0.8
India,Asia/Pacific,IND,Subnat,INDr105,Gujarat,2023,0.685,0.81,0.554,0.717
India,Asia/Pacific,IND,Subnat,INDr106,Haryana,2023,0.737,0.804,0.654,0.761
India,Asia/Pacific,IND,Subnat,INDr107,"Himachal Pradesh",2023,0.757,0.829,0.692,0.757
India,Asia/Pacific,IND,Subnat,INDr108,"Jammu and Kashmir",2023,0.76,0.857,0.688,0.744
India,Asia/Pacific,IND,Subnat,INDr128,Jharkhand,2023,0.639,0.787,0.548,0.605
India,Asia/Pacific,IND,Subnat,INDr109,Karnataka,2023,0.713,0.831,0.606,0.72
India,Asia/Pacific,IND,Subnat,INDr110,Kerala,2023,0.799,0.881,0.759,0.763
India,Asia/Pacific,IND,Subnat,INDr135,Lakshadweep,2023,0.751,0.8,0.691,0.765
India,Asia/Pacific,IND,Subnat,INDr111,"Madhya Pradesh",2023,0.651,0.782,0.544,0.648
India,Asia/Pacific,IND,Subnat,INDr112,Maharashtra,2023,0.736,0.834,0.661,0.723
India,Asia/Pacific,IND,Subnat,INDr113,Manipur,2023,0.725,0.832,0.699,0.654
India,Asia/Pacific,IND,Subnat,INDr114,Meghalaya,2023,0.69,0.809,0.612,0.664
India,Asia/Pacific,IND,Subnat,INDr115,Mizoram,2023,0.751,0.83,0.678,0.752
India,Asia/Pacific,IND,Subnat,INDr116,Nagaland,2023,0.72,0.829,0.655,0.687
India,Asia/Pacific,IND,Subnat,INDr124,"New Delhi",2023,0.777,0.824,0.728,0.781
India,Asia/Pacific,IND,Subnat,INDr117,Orissa,2023,0.649,0.797,0.539,0.635
India,Asia/Pacific,IND,Subnat,INDr133,Puducherry,2023,0.782,0.875,0.707,0.772
India,Asia/Pacific,IND,Subnat,INDr118,Punjab,2023,0.738,0.812,0.638,0.777
India,Asia/Pacific,IND,Subnat,INDr119,Rajasthan,2023,0.692,0.805,0.581,0.708
India,Asia/Pacific,IND,Subnat,INDr120,Sikkim,2023,0.753,0.848,0.688,0.731
India,Asia/Pacific,IND,Subnat,INDr121,"Tamil Nadu",2023,0.732,0.84,0.649,0.719
India,Asia/Pacific,IND,Subnat,INDr130,Telangana,2023,0.699,0.823,0.58,0.715
India,Asia/Pacific,IND,Subnat,INDr126,Tripura,2023,0.664,0.789,0.586,0.634
India,Asia/Pacific,IND,Subnat,INDr123,"Uttar Pradesh",2023,0.65,0.767,0.56,0.639
India,Asia/Pacific,IND,Subnat,INDr127,Uttaranchal,2023,0.722,0.8,0.65,0.726
India,Asia/Pacific,IND,Subnat,INDr122,"West Bengal",2023,0.674,0.828,0.571,0.646
Indonesia,Asia/Pacific,IDN,National,IDNt,Total,2023,0.728,0.787,0.66,0.743
Indonesia,Asia/Pacific,IDN,Subnat,IDNr116,Bali,2023,0.754,0.793,0.687,0.785
Indonesia,Asia/Pacific,IDN,Subnat,IDNr109,"Bangka Belitung",2023,0.716,0.747,0.638,0.769
Indonesia,Asia/Pacific,IDN,Subnat,IDNr115,Banten,2023,0.729,0.772,0.656,0.767
Indonesia,Asia/Pacific,IDN,Subnat,IDNr107,Bengkulu,2023,0.739,0.806,0.679,0.738
Indonesia,Asia/Pacific,IDN,Subnat,IDNr112,"Central Java",2023,0.726,0.81,0.636,0.743
Indonesia,Asia/Pacific,IDN,Subnat,IDNr121,"Central Kalimantan",2023,0.706,0.78,0.64,0.705
Indonesia,Asia/Pacific,IDN,Subnat,IDNr125,"Central Sulawesi",2023,0.71,0.761,0.671,0.702
Indonesia,Asia/Pacific,IDN,Subnat,IDNr101,"DI Aceh",2023,0.734,0.784,0.702,0.718
Indonesia,Asia/Pacific,IDN,Subnat,IDNr113,"DI Yogyakarta",2023,0.779,0.82,0.761,0.757
Indonesia,Asia/Pacific,IDN,Subnat,IDNr110,"DKI Jakarta",2023,0.783,0.806,0.746,0.799
Indonesia,Asia/Pacific,IDN,Subnat,IDNr114,"East Java",2023,0.726,0.788,0.646,0.751
Indonesia,Asia/Pacific,IDN,Subnat,IDNr123,"East Kalimantan",2023,0.749,0.799,0.69,0.764
Indonesia,Asia/Pacific,IDN,Subnat,IDNr118,"East Nusa Tenggara",2023,0.673,0.763,0.628,0.635
Indonesia,Asia/Pacific,IDN,Subnat,IDNr128,Gorontalo,2023,0.689,0.728,0.636,0.706
Indonesia,Asia/Pacific,IDN,Subnat,IDNr130,"Irian Jaya (Papua and Papua Barat)",2023,0.675,0.697,0.665,0.665
Indonesia,Asia/Pacific,IDN,Subnat,IDNr105,Jambi,2023,0.722,0.778,0.651,0.744
Indonesia,Asia/Pacific,IDN,Subnat,IDNr108,Lampung,2023,0.718,0.787,0.638,0.736
Indonesia,Asia/Pacific,IDN,Subnat,IDNr129,Maluku,2023,0.717,0.736,0.721,0.694
Indonesia,Asia/Pacific,IDN,Subnat,IDNr124,"North Sulawesi",2023,0.742,0.762,0.723,0.741
Indonesia,Asia/Pacific,IDN,Subnat,IDNr102,"North Sumatra",2023,0.735,0.783,0.696,0.73
Indonesia,Asia/Pacific,IDN,Subnat,IDNr104,"Riau (incl. Riau islands)",2023,0.741,0.792,0.685,0.748
Indonesia,Asia/Pacific,IDN,Subnat,IDNr122,"South Kalimantan",2023,0.714,0.769,0.651,0.726
Indonesia,Asia/Pacific,IDN,Subnat,IDNr126,"South Sulawesi (incl Sulawesi Barat)",2023,0.722,0.785,0.66,0.728
Indonesia,Asia/Pacific,IDN,Subnat,IDNr106,"South Sumatra",2023,0.721,0.787,0.647,0.734
Indonesia,Asia/Pacific,IDN,Subnat,IDNr127,"Southeast Sulawesi",2023,0.721,0.758,0.691,0.718
Indonesia,Asia/Pacific,IDN,Subnat,IDNr111,"West Java",2023,0.73,0.793,0.65,0.755
Indonesia,Asia/Pacific,IDN,Subnat,IDNr120,"West Kalimantan",2023,0.701,0.807,0.603,0.707
Indonesia,Asia/Pacific,IDN,Subnat,IDNr117,"West Nusa Tenggara",2023,0.713,0.789,0.646,0.712
Indonesia,Asia/Pacific,IDN,Subnat,IDNr103,"West Sumatra",2023,0.752,0.803,0.72,0.735
Iran,Asia/Pacific,IRN,National,IRNt,Total,2023,0.799,0.887,0.75,0.768
Iran,Asia/Pacific,IRN,Subnat,IRNr125,Ardebil,2023,0.763,0.841,0.705,0.751
Iran,Asia/Pacific,IRN,Subnat,IRNr119,Bushehr,2023,0.812,0.886,0.768,0.787
Iran,Asia/Pacific,IRN,Subnat,IRNr115,"Chaharmahal and Bakhtiyari",2023,0.795,0.899,0.723,0.772
Iran,Asia/Pacific,IRN,Subnat,IRNr104,EastAzarbayejan,2023,0.786,0.885,0.713,0.769
Iran,Asia/Pacific,IRN,Subnat,IRNr111,Esfahan,2023,0.831,0.892,0.797,0.807
Iran,Asia/Pacific,IRN,Subnat,IRNr108,Fars,2023,0.809,0.886,0.77,0.775
Iran,Asia/Pacific,IRN,Subnat,IRNr102,Gilan,2023,0.803,0.904,0.767,0.748
Iran,Asia/Pacific,IRN,Subnat,IRNr128,Golestan,2023,0.776,0.898,0.695,0.75
Iran,Asia/Pacific,IRN,Subnat,IRNr114,Hamedan,2023,0.774,0.888,0.679,0.768
Iran,Asia/Pacific,IRN,Subnat,IRNr123,Hormozgan,2023,0.769,0.888,0.689,0.742
Iran,Asia/Pacific,IRN,Subnat,IRNr117,Ilam,2023,0.814,0.904,0.776,0.77
Iran,Asia/Pacific,IRN,Subnat,IRNr109,Kerman,2023,0.779,0.889,0.72,0.739
Iran,Asia/Pacific,IRN,Subnat,IRNr106,Kermanshah,2023,0.796,0.895,0.716,0.787
Iran,Asia/Pacific,IRN,Subnat,IRNr110,Khorasan-e-Razavi,2023,0.782,0.879,0.709,0.767
Iran,Asia/Pacific,IRN,Subnat,IRNr107,Khuzestan,2023,0.802,0.891,0.726,0.798
Iran,Asia/Pacific,IRN,Subnat,IRNr118,"Kohgiluyeh and Boyerahmad",2023,0.792,0.882,0.751,0.75
Iran,Asia/Pacific,IRN,Subnat,IRNr113,Kordestan,2023,0.747,0.846,0.631,0.781
Iran,Asia/Pacific,IRN,Subnat,IRNr116,Lorestan,2023,0.781,0.885,0.708,0.761
Iran,Asia/Pacific,IRN,Subnat,IRNr101,Markazi,2023,0.792,0.885,0.734,0.765
Iran,Asia/Pacific,IRN,Subnat,IRNr103,Mazandaran,2023,0.823,0.906,0.801,0.769
Iran,Asia/Pacific,IRN,Subnat,IRNr129,"North Khorasan",2023,0.747,0.874,0.652,0.731
Iran,Asia/Pacific,IRN,Subnat,IRNr127,Qazvin,2023,0.795,0.891,0.729,0.775
Iran,Asia/Pacific,IRN,Subnat,IRNr126,Qom,2023,0.815,0.9,0.774,0.777
Iran,Asia/Pacific,IRN,Subnat,IRNr121,Semnan,2023,0.824,0.889,0.813,0.773
Iran,Asia/Pacific,IRN,Subnat,IRNr112,"Sistanand Baluchestan",2023,0.688,0.879,0.536,0.69
Iran,Asia/Pacific,IRN,Subnat,IRNr130,"South Khorasan",2023,0.757,0.871,0.676,0.738
Iran,Asia/Pacific,IRN,Subnat,IRNr124,"Tehran and Alborz",2023,0.836,0.891,0.859,0.765
Iran,Asia/Pacific,IRN,Subnat,IRNr105,WestAzarbayejan,2023,0.76,0.875,0.652,0.769
Iran,Asia/Pacific,IRN,Subnat,IRNr122,Yazd,2023,0.824,0.904,0.782,0.791
Iran,Asia/Pacific,IRN,Subnat,IRNr120,Zanjan,2023,0.772,0.884,0.702,0.741
Iraq,Asia/Pacific,IRQ,National,IRQt,Total,2023,0.695,0.805,0.569,0.731
Iraq,Asia/Pacific,IRQ,Subnat,IRQr107,Anbar,2023,0.689,0.811,0.564,0.715
Iraq,Asia/Pacific,IRQ,Subnat,IRQr109,Babylon,2023,0.689,0.824,0.564,0.704
Iraq,Asia/Pacific,IRQ,Subnat,IRQr108,Baghdad,2023,0.71,0.815,0.59,0.744
Iraq,Asia/Pacific,IRQ,Subnat,IRQr118,Basra,2023,0.673,0.777,0.552,0.71
Iraq,Asia/Pacific,IRQ,Subnat,IRQr106,Diala,2023,0.704,0.795,0.595,0.737
Iraq,Asia/Pacific,IRQ,Subnat,IRQr101,Dohouk,2023,0.711,0.821,0.577,0.757
Iraq,Asia/Pacific,IRQ,Subnat,IRQr105,Erbil,2023,0.712,0.814,0.586,0.756
Iraq,Asia/Pacific,IRQ,Subnat,IRQr110,Kerbela,2023,0.676,0.775,0.561,0.712
Iraq,Asia/Pacific,IRQ,Subnat,IRQr117,Maysan,2023,0.645,0.799,0.48,0.699
Iraq,Asia/Pacific,IRQ,Subnat,IRQr115,Muthanna,2023,0.653,0.814,0.469,0.73
Iraq,Asia/Pacific,IRQ,Subnat,IRQr113,Najaf,2023,0.663,0.806,0.53,0.683
Iraq,Asia/Pacific,IRQ,Subnat,IRQr102,Nenava,2023,0.703,0.806,0.584,0.736
Iraq,Asia/Pacific,IRQ,Subnat,IRQr114,Qadisiya,2023,0.688,0.8,0.558,0.728
Iraq,Asia/Pacific,IRQ,Subnat,IRQr112,Salaheldeen,2023,0.7,0.798,0.578,0.745
Iraq,Asia/Pacific,IRQ,Subnat,IRQr103,Suleimaniya,2023,0.715,0.814,0.603,0.745
Iraq,Asia/Pacific,IRQ,Subnat,IRQr104,Ta-amem-Karkuk,2023,0.714,0.786,0.619,0.748
Iraq,Asia/Pacific,IRQ,Subnat,IRQr116,Thi-Qar,2023,0.693,0.816,0.557,0.733
Iraq,Asia/Pacific,IRQ,Subnat,IRQr111,Wasit,2023,0.665,0.782,0.545,0.691
Ireland,Europe,IRL,National,IRLt,Total,2023,0.949,0.96,0.891,1
Ireland,Europe,IRL,Subnat,IRLr101,Border,2023,0.916,0.963,0.875,0.913
Ireland,Europe,IRL,Subnat,IRLr104,Dublin,2023,0.953,0.959,0.904,1
Ireland,Europe,IRL,Subnat,IRLr105,Mid-East,2023,0.944,0.967,0.892,0.976
Ireland,Europe,IRL,Subnat,IRLr106,Mid-West,2023,0.939,0.947,0.886,0.985
Ireland,Europe,IRL,Subnat,IRLr102,Midland,2023,0.918,0.962,0.88,0.913
Ireland,Europe,IRL,Subnat,IRLr107,South-East,2023,0.933,0.958,0.878,0.965
Ireland,Europe,IRL,Subnat,IRLr108,South-West,2023,0.949,0.956,0.894,1
Ireland,Europe,IRL,Subnat,IRLr103,West,2023,0.944,0.968,0.892,0.975
Israel,Asia/Pacific,ISR,National,ISRt,Total,2023,0.919,0.96,0.866,0.933
Italy,Europe,ITA,National,ITAt,Total,2023,0.915,0.98,0.825,0.946
Italy,Europe,ITA,Subnat,ITAr105,Abruzzo,2023,0.909,0.977,0.84,0.915
Italy,Europe,ITA,Subnat,ITAr109,Basilicata,2023,0.888,0.971,0.783,0.922
Italy,Europe,ITA,Subnat,ITAr110,Calabria,2023,0.867,0.965,0.783,0.863
Italy,Europe,ITA,Subnat,ITAr107,Campania,2023,0.876,0.954,0.803,0.877
Italy,Europe,ITA,Subnat,ITAr117,Emilia-Romagna,2023,0.943,0.99,0.868,0.976
Italy,Europe,ITA,Subnat,ITAr116,"Friuli-Venezia Giulia",2023,0.926,0.985,0.841,0.96
Italy,Europe,ITA,Subnat,ITAr121,Lazio,2023,0.938,0.987,0.865,0.965
Italy,Europe,ITA,Subnat,ITAr103,Liguria,2023,0.921,0.98,0.831,0.959
Italy,Europe,ITA,Subnat,ITAr104,Lombardia,2023,0.936,0.99,0.834,0.992
Italy,Europe,ITA,Subnat,ITAr120,Marche,2023,0.923,0.99,0.849,0.936
Italy,Europe,ITA,Subnat,ITAr106,Molise,2023,0.894,0.971,0.816,0.901
Italy,Europe,ITA,Subnat,ITAr101,Piemonte,2023,0.92,0.977,0.838,0.952
Italy,Europe,ITA,Subnat,ITAr113,"Provincia Autonoma di Bolzano",2023,0.926,0.994,0.798,1
Italy,Europe,ITA,Subnat,ITAr114,"Provincia Autonoma di Trento",2023,0.944,1,0.848,0.993
Italy,Europe,ITA,Subnat,ITAr108,Puglia,2023,0.878,0.98,0.782,0.882
Italy,Europe,ITA,Subnat,ITAr112,Sardegna,2023,0.887,0.97,0.804,0.896
Italy,Europe,ITA,Subnat,ITAr111,Sicilia,2023,0.868,0.96,0.783,0.868
Italy,Europe,ITA,Subnat,ITAr118,Toscana,2023,0.93,0.99,0.849,0.956
Italy,Europe,ITA,Subnat,ITAr119,Umbria,2023,0.917,0.991,0.843,0.922
Italy,Europe,ITA,Subnat,ITAr102,"Valle dAosta",2023,0.908,0.974,0.774,0.991
Italy,Europe,ITA,Subnat,ITAr115,Veneto,2023,0.922,0.991,0.82,0.965
Jamaica,America,JAM,National,JAMt,Total,2023,0.72,0.792,0.676,0.696
Jamaica,America,JAM,Subnat,JAMr101,"Kingston, St Andrew",2023,0.728,0.777,0.698,0.712
Jamaica,America,JAM,Subnat,JAMr106,"Manchester, Clarendon",2023,0.716,0.801,0.674,0.682
Jamaica,America,JAM,Subnat,JAMr103,"St Ann, St Catherine",2023,0.733,0.824,0.685,0.699
Jamaica,America,JAM,Subnat,JAMr105,"St James, Hanover, Westmoreland",2023,0.712,0.77,0.671,0.699
Jamaica,America,JAM,Subnat,JAMr102,"St Thomas, Portland, St Mary",2023,0.709,0.792,0.657,0.683
Jamaica,America,JAM,Subnat,JAMr104,"Trelawny, St Elizabeth",2023,0.701,0.793,0.635,0.683
Japan,Asia/Pacific,JPN,National,JPNt,Total,2023,0.925,0.996,0.854,0.932
Japan,Asia/Pacific,JPN,Subnat,JPNr108,"Chugoku (Tottori, Shimane, Okayama, Hiroshima, Yamaguchi)",2023,0.921,1,0.849,0.92
Japan,Asia/Pacific,JPN,Subnat,JPNr101,Hokkaido,2023,0.898,0.986,0.812,0.903
Japan,Asia/Pacific,JPN,Subnat,JPNr105,"Hokuriku (Niigata, Toyama, Ishikawa, Fukui)",2023,0.907,0.997,0.809,0.924
Japan,Asia/Pacific,JPN,Subnat,JPNr107,"Kansai region (Shiga, Kyoto, Osaka, Hyogo, Nara, Wakayama)",2023,0.927,0.994,0.87,0.921
Japan,Asia/Pacific,JPN,Subnat,JPNr110,"Kyushu (Fukuoka, Saga, Nagasaki, Kumamoto, Oita, Miyazaki, Kagoshima, Okinawa)",2023,0.904,0.994,0.826,0.9
Japan,Asia/Pacific,JPN,Subnat,JPNr103,"Northern-Kanto, Koshin (Ibaraki, Tochigi, Gunma)",2023,0.913,0.986,0.824,0.936
Japan,Asia/Pacific,JPN,Subnat,JPNr109,"Shikoku (Tokushima, Kagawa, Ehime, Kochi)",2023,0.903,0.991,0.819,0.908
Japan,Asia/Pacific,JPN,Subnat,JPNr104,"Southern-Kanto (Saitama, Chiba, Tokyo, Kanagawa, Yamanashi, Nagano)",2023,0.951,0.997,0.906,0.952
Japan,Asia/Pacific,JPN,Subnat,JPNr102,"Tohoku (Aomori, Iwate, Miyagi, Akita, Yamagata, Fukushima)",2023,0.893,0.986,0.792,0.911
Japan,Asia/Pacific,JPN,Subnat,JPNr106,"Toukai (Gifu, Shizuoka, Aichi, Mie)",2023,0.925,0.995,0.838,0.948
Jordan,Asia/Pacific,JOR,National,JORt,Total,2023,0.754,0.889,0.705,0.683
Jordan,Asia/Pacific,JOR,Subnat,JORr108,Aljoun,2023,0.758,0.889,0.726,0.673
Jordan,Asia/Pacific,JOR,Subnat,JORr101,Amman,2023,0.765,0.901,0.72,0.692
Jordan,Asia/Pacific,JOR,Subnat,JORr112,Aqaba,2023,0.742,0.889,0.672,0.683
Jordan,Asia/Pacific,JOR,Subnat,JORr102,Balqa,2023,0.76,0.914,0.7,0.687
Jordan,Asia/Pacific,JOR,Subnat,JORr105,Irbid,2023,0.74,0.828,0.725,0.675
Jordan,Asia/Pacific,JOR,Subnat,JORr107,Jarash,2023,0.748,0.889,0.691,0.68
Jordan,Asia/Pacific,JOR,Subnat,JORr109,Karak,2023,0.743,0.889,0.681,0.678
Jordan,Asia/Pacific,JOR,Subnat,JORr111,Maan,2023,0.743,0.889,0.675,0.683
Jordan,Asia/Pacific,JOR,Subnat,JORr104,Madaba,2023,0.741,0.852,0.704,0.679
Jordan,Asia/Pacific,JOR,Subnat,JORr106,Mafraq,2023,0.708,0.889,0.6,0.666
Jordan,Asia/Pacific,JOR,Subnat,JORr110,Tafiela,2023,0.751,0.889,0.696,0.683
Jordan,Asia/Pacific,JOR,Subnat,JORr103,Zarqa,2023,0.743,0.882,0.685,0.678
Kazakhstan,Asia/Pacific,KAZ,National,KAZt,Total,2023,0.837,0.837,0.807,0.866
Kazakhstan,Asia/Pacific,KAZ,Subnat,KAZr101,"Almaty city",2023,0.868,0.814,0.894,0.9
Kazakhstan,Asia/Pacific,KAZ,Subnat,KAZr104,"Central region (Karagandinskaya)",2023,0.857,0.875,0.818,0.878
Kazakhstan,Asia/Pacific,KAZ,Subnat,KAZr106,"East region (East-Kazakhstanskaya)",2023,0.823,0.798,0.813,0.86
Kazakhstan,Asia/Pacific,KAZ,Subnat,KAZr105,"North region (Akmolinskaya (incl Astana city), Kostnaiskaya, Pavlodarskaya, North-Kazakhstanskaya)",2023,0.85,0.867,0.818,0.866
Kazakhstan,Asia/Pacific,KAZ,Subnat,KAZr102,"South region (Almatinskaya, Zhambylskaya, Kyzylordinskaya, South-Kazakhstanskaya)",2023,0.821,0.821,0.784,0.859
Kazakhstan,Asia/Pacific,KAZ,Subnat,KAZr103,"West region (Aktyubinskaya, Atyrauskaya, Mangistauskaya, West-Kazakhstanskaya)",2023,0.829,0.838,0.792,0.859
Kenya,Africa,KEN,National,KENt,Total,2023,0.628,0.671,0.606,0.608
Kenya,Africa,KEN,Subnat,KENr102,Central,2023,0.656,0.669,0.642,0.656
Kenya,Africa,KEN,Subnat,KENr103,Coast,2023,0.607,0.677,0.554,0.597
Kenya,Africa,KEN,Subnat,KENr104,Eastern,2023,0.62,0.691,0.588,0.588
Kenya,Africa,KEN,Subnat,KENr101,Nairobi,2023,0.694,0.671,0.711,0.7
Kenya,Africa,KEN,Subnat,KENr108,"North Eastern",2023,0.487,0.681,0.312,0.543
Kenya,Africa,KEN,Subnat,KENr105,Nyanza,2023,0.604,0.648,0.603,0.563
Kenya,Africa,KEN,Subnat,KENr106,"Rift Valley",2023,0.619,0.678,0.593,0.591
Kenya,Africa,KEN,Subnat,KENr107,Western,2023,0.61,0.657,0.609,0.566
Kiribati,Asia/Pacific,KIR,National,KIRt,Total,2023,0.644,0.715,0.634,0.589
Kiribati,Asia/Pacific,KIR,Subnat,KIRr103,"Central Gibert",2023,0.596,0.671,0.609,0.517
Kiribati,Asia/Pacific,KIR,Subnat,KIRr105,"Line and Phoenix Group",2023,0.623,0.728,0.59,0.562
Kiribati,Asia/Pacific,KIR,Subnat,KIRr102,"Northern Gilbert",2023,0.614,0.745,0.59,0.527
Kiribati,Asia/Pacific,KIR,Subnat,KIRr104,"Southern Gilbert",2023,0.613,0.723,0.613,0.519
Kiribati,Asia/Pacific,KIR,Subnat,KIRr101,"Souyth Tarawa",2023,0.674,0.705,0.661,0.657
"Korea, Rep.",Asia/Pacific,KOR,National,KORt,Total,2023,0.937,0.99,0.886,0.938
"Korea, Rep.",Asia/Pacific,KOR,Subnat,KORr101,"Capital Region",2023,0.967,1,0.953,0.948
"Korea, Rep.",Asia/Pacific,KOR,Subnat,KORr105,"Chungcheong Region",2023,0.92,0.994,0.821,0.955
"Korea, Rep.",Asia/Pacific,KOR,Subnat,KORr106,"Gangwon Region",2023,0.914,0.974,0.861,0.909
"Korea, Rep.",Asia/Pacific,KOR,Subnat,KORr103,"Gyeongbuk Region",2023,0.873,0.982,0.719,0.942
"Korea, Rep.",Asia/Pacific,KOR,Subnat,KORr102,"Gyeongnam Region",2023,0.934,0.982,0.919,0.902
"Korea, Rep.",Asia/Pacific,KOR,Subnat,KORr107,Jeju,2023,0.911,1,0.847,0.892
"Korea, Rep.",Asia/Pacific,KOR,Subnat,KORr104,"Jeolla Region",2023,0.917,0.986,0.847,0.924
Kosovo,Europe,XKO,National,KSVt,Total,2023,0.328,0.823,0.061,0.706
Kosovo,Europe,XKO,Subnat,KSVr107,Ferizaj,2023,0.329,0.828,0.061,0.703
Kosovo,Europe,XKO,Subnat,KSVr101,Gjakova,2023,0.323,0.823,0.058,0.711
Kosovo,Europe,XKO,Subnat,KSVr102,Gjilan,2023,0.321,0.776,0.062,0.689
Kosovo,Europe,XKO,Subnat,KSVr103,Mitrovica,2023,0.33,0.818,0.062,0.706
Kosovo,Europe,XKO,Subnat,KSVr104,Peja,2023,0.325,0.811,0.059,0.711
Kosovo,Europe,XKO,Subnat,KSVr106,Pristina,2023,0.332,0.823,0.063,0.708
Kosovo,Europe,XKO,Subnat,KSVr105,Prizren,2023,0.323,0.837,0.057,0.709
Kuwait,Asia/Pacific,KWT,National,KWTt,Total,2023,0.852,0.929,0.694,0.958
Kuwait,Asia/Pacific,KWT,Subnat,KWTr102,Ahmadi,2023,0.861,0.929,0.718,0.955
Kuwait,Asia/Pacific,KWT,Subnat,KWTr101,"Al Asimah, Hawalli, Al-Farwaniyah, Mubarak al-Sabah",2023,0.85,0.929,0.689,0.959
Kuwait,Asia/Pacific,KWT,Subnat,KWTr103,Al-Jahra,2023,0.841,0.929,0.671,0.953
Kyrgyzstan,Asia/Pacific,KGZ,National,KGZt,Total,2023,0.72,0.795,0.755,0.62
Kyrgyzstan,Asia/Pacific,KGZ,Subnat,KGZr108,Batken,2023,0.699,0.807,0.689,0.615
Kyrgyzstan,Asia/Pacific,KGZ,Subnat,KGZr101,Bishkek,2023,0.757,0.787,0.845,0.653
Kyrgyzstan,Asia/Pacific,KGZ,Subnat,KGZr103,Chuy,2023,0.725,0.817,0.74,0.63
Kyrgyzstan,Asia/Pacific,KGZ,Subnat,KGZr102,Issyk-Kul,2023,0.719,0.789,0.753,0.626
Kyrgyzstan,Asia/Pacific,KGZ,Subnat,KGZr105,Jalal-Abad,2023,0.696,0.788,0.715,0.598
Kyrgyzstan,Asia/Pacific,KGZ,Subnat,KGZr107,Naryn,2023,0.703,0.769,0.76,0.593
Kyrgyzstan,Asia/Pacific,KGZ,Subnat,KGZr106,Osh,2023,0.698,0.795,0.719,0.595
Kyrgyzstan,Asia/Pacific,KGZ,Subnat,KGZr104,Talas,2023,0.697,0.783,0.71,0.609
Lao,Asia/Pacific,LAO,National,LAOt,Total,2023,0.617,0.753,0.469,0.664
Lao,Asia/Pacific,LAO,Subnat,LAOr117,Attapeu,2023,0.595,0.723,0.457,0.636
Lao,Asia/Pacific,LAO,Subnat,LAOr105,Bokeo,2023,0.59,0.724,0.426,0.666
Lao,Asia/Pacific,LAO,Subnat,LAOr111,Borikhamxay,2023,0.652,0.775,0.498,0.718
Lao,Asia/Pacific,LAO,Subnat,LAOr116,Champasack,2023,0.609,0.761,0.437,0.678
Lao,Asia/Pacific,LAO,Subnat,LAOr107,Huaphanh,2023,0.588,0.769,0.437,0.604
Lao,Asia/Pacific,LAO,Subnat,LAOr112,Khammuane,2023,0.6,0.711,0.46,0.659
Lao,Asia/Pacific,LAO,Subnat,LAOr103,Luangnamtha,2023,0.583,0.763,0.401,0.646
Lao,Asia/Pacific,LAO,Subnat,LAOr106,Luangprabang,2023,0.6,0.789,0.442,0.621
Lao,Asia/Pacific,LAO,Subnat,LAOr104,Oudomxay,2023,0.579,0.701,0.451,0.616
Lao,Asia/Pacific,LAO,Subnat,LAOr102,Phongsaly,2023,0.554,0.701,0.412,0.588
Lao,Asia/Pacific,LAO,Subnat,LAOr114,Saravane,2023,0.534,0.703,0.37,0.585
Lao,Asia/Pacific,LAO,Subnat,LAOr113,Savannakhet,2023,0.575,0.729,0.407,0.642
Lao,Asia/Pacific,LAO,Subnat,LAOr108,Sayabury,2023,0.667,0.86,0.498,0.692
Lao,Asia/Pacific,LAO,Subnat,LAOr115,Sekong,2023,0.586,0.786,0.42,0.61
Lao,Asia/Pacific,LAO,Subnat,LAOr101,"Vientiane Municipality",2023,0.736,0.832,0.634,0.757
Lao,Asia/Pacific,LAO,Subnat,LAOr110,"Vientiane Province",2023,0.63,0.742,0.489,0.689
Lao,Asia/Pacific,LAO,Subnat,LAOr109,Xiengkhuang,2023,0.643,0.768,0.516,0.671
Latvia,Europe,LVA,National,LVAt,Total,2023,0.889,0.864,0.905,0.897
Latvia,Europe,LVA,Subnat,LVAr104,"Kurzeme region",2023,0.88,0.856,0.939,0.848
Latvia,Europe,LVA,Subnat,LVAr106,"Latgale region",2023,0.856,0.831,0.938,0.804
Latvia,Europe,LVA,Subnat,LVAr102,"Pieriga region",2023,0.909,0.881,0.989,0.862
Latvia,Europe,LVA,Subnat,LVAr101,"Riga region",2023,0.947,0.869,1,0.978
Latvia,Europe,LVA,Subnat,LVAr103,"Vidzeme region",2023,0.878,0.865,0.943,0.83
Latvia,Europe,LVA,Subnat,LVAr105,"Zemgale region",2023,0.871,0.865,0.94,0.814
Lebanon,Asia/Pacific,LBN,National,LBNt,Total,2023,0.752,0.889,0.67,0.714
Lebanon,Asia/Pacific,LBN,Subnat,LBNr101,Beirut,2023,0.721,0.889,0.593,0.71
Lebanon,Asia/Pacific,LBN,Subnat,LBNr104,Beqaa,2023,0.78,0.889,0.705,0.757
Lebanon,Asia/Pacific,LBN,Subnat,LBNr102,"Mount Lebanon",2023,0.751,0.889,0.648,0.736
Lebanon,Asia/Pacific,LBN,Subnat,LBNr103,Northern,2023,0.741,0.889,0.719,0.635
